Trip_Num,From_TAZ,To_TAZ
240,995e1fda4a2b5f55ef0df50868bf2a8f,db576a7d2453575f29eab4bac787b919
238,db576a7d2453575f29eab4bac787b919,65d2ea03425887a717c435081cfc5dbb
237,5d616dd38211ebb5d6ec52986674b6e4,84d2004bf28a2095230e8e14993d398d
226,db576a7d2453575f29eab4bac787b919,a58337d1b8c98bf3225186673be3407b
215,65cc2c8205a05d7379fa3a6386f710e1,ebb71045453f38676c40deb9864f811d
210,6b180037abbebea991d8b1232f8a8ca9,db576a7d2453575f29eab4bac787b919
206,e515df0d202ae52fcebb14295743063b,db576a7d2453575f29eab4bac787b919
203,84d2004bf28a2095230e8e14993d398d,afdec7005cc9f14302cd0474fd0f3c96
202,db576a7d2453575f29eab4bac787b919,3557a86db669836730d946052d988e46
200,65cc2c8205a05d7379fa3a6386f710e1,46072631582fc240dd2674a7d063b040
197,2387337ba1e0b0249ba90f55b2ba2521,65cc2c8205a05d7379fa3a6386f710e1
195,db576a7d2453575f29eab4bac787b919,8a1e808b55fde9455cb3d8857ed88389
194,db576a7d2453575f29eab4bac787b919,d0cbf1a1aa1726784df15a81ead214f7
192,a34bacf839b923770b2c360eefa26748,db576a7d2453575f29eab4bac787b919
191,65cc2c8205a05d7379fa3a6386f710e1,e515df0d202ae52fcebb14295743063b
187,db576a7d2453575f29eab4bac787b919,6651526b6fb8f29a00507de6a49ce30f
186,84d2004bf28a2095230e8e14993d398d,65d2ea03425887a717c435081cfc5dbb
184,84d2004bf28a2095230e8e14993d398d,d0cbf1a1aa1726784df15a81ead214f7
181,7cce53cf90577442771720a370c3c723,db576a7d2453575f29eab4bac787b919
181,db576a7d2453575f29eab4bac787b919,8965f76632d7672e7d3cf29c87ecaa0c
180,65cc2c8205a05d7379fa3a6386f710e1,1019c8091693ef5c5f55970346633f92
177,84d2004bf28a2095230e8e14993d398d,07cb5f86508f146774a2fac4373a8e50
177,db576a7d2453575f29eab4bac787b919,95192c98732387165bf8e396c0f2dad2
177,db576a7d2453575f29eab4bac787b919,6fe6a8a6e6cb710584efc4af0c34ce50
173,fed33392d3a48aa149a87a38b875ba4a,84d2004bf28a2095230e8e14993d398d
171,65cc2c8205a05d7379fa3a6386f710e1,537d9b6c927223c796cac288cced29df
171,ce5140df15d046a66883807d18d0264b,db576a7d2453575f29eab4bac787b919
170,84d2004bf28a2095230e8e14993d398d,8a1e808b55fde9455cb3d8857ed88389
169,e17184bcb70dcf3942c54e0b537ffc6d,db576a7d2453575f29eab4bac787b919
163,883e881bb4d22a7add958f2d6b052c9f,db576a7d2453575f29eab4bac787b919
163,afdec7005cc9f14302cd0474fd0f3c96,db576a7d2453575f29eab4bac787b919
163,db576a7d2453575f29eab4bac787b919,84ddfb34126fc3a48ee38d7044e87276
163,db576a7d2453575f29eab4bac787b919,6e8404c3b93a9527c8db241a1846599a
163,84d2004bf28a2095230e8e14993d398d,20b5e1cf8694af7a3c1ba4a87f073021
160,84d2004bf28a2095230e8e14993d398d,537d9b6c927223c796cac288cced29df
159,84d2004bf28a2095230e8e14993d398d,a58337d1b8c98bf3225186673be3407b
159,766d856ef1a6b02f93d894415e6bfa0e,db576a7d2453575f29eab4bac787b919
158,2387337ba1e0b0249ba90f55b2ba2521,84d2004bf28a2095230e8e14993d398d
158,f33ba15effa5c10e873bf3842afb46a6,65cc2c8205a05d7379fa3a6386f710e1
158,db576a7d2453575f29eab4bac787b919,1cd3882394520876dc88d1472aa2a93f
156,7fec306d1e665bc9c748b5d2b99a6e97,db576a7d2453575f29eab4bac787b919
155,65cc2c8205a05d7379fa3a6386f710e1,83fa5a432ae55c253d0e60dbfa716723
155,db576a7d2453575f29eab4bac787b919,53adaf494dc89ef7196d73636eb2451b
154,20b5e1cf8694af7a3c1ba4a87f073021,db576a7d2453575f29eab4bac787b919
153,65cc2c8205a05d7379fa3a6386f710e1,8a1e808b55fde9455cb3d8857ed88389
153,84d2004bf28a2095230e8e14993d398d,83fa5a432ae55c253d0e60dbfa716723
151,84d2004bf28a2095230e8e14993d398d,8965f76632d7672e7d3cf29c87ecaa0c
150,84d2004bf28a2095230e8e14993d398d,8d8818c8e140c64c743113f563cf750f
148,65cc2c8205a05d7379fa3a6386f710e1,3557a86db669836730d946052d988e46
146,65cc2c8205a05d7379fa3a6386f710e1,995e1fda4a2b5f55ef0df50868bf2a8f
144,db576a7d2453575f29eab4bac787b919,9f62b8625f914a002496335037e9ad97
144,db576a7d2453575f29eab4bac787b919,8d8818c8e140c64c743113f563cf750f
143,65cc2c8205a05d7379fa3a6386f710e1,5055cbf43fac3f7e2336b27310f0b9ef
142,3806734b256c27e41ec2c6bffa26d9e7,84d2004bf28a2095230e8e14993d398d
141,65cc2c8205a05d7379fa3a6386f710e1,a2137a2ae8e39b5002a3f8909ecb88fe
141,db576a7d2453575f29eab4bac787b919,91c77393975889bd08f301c9e13a44b7
140,65cc2c8205a05d7379fa3a6386f710e1,91c77393975889bd08f301c9e13a44b7
140,db576a7d2453575f29eab4bac787b919,53c04118df112c13a8c34b38343b9c10
137,84d2004bf28a2095230e8e14993d398d,3557a86db669836730d946052d988e46
137,db576a7d2453575f29eab4bac787b919,a1519de5b5d44b31a01de013b9b51a80
136,84d2004bf28a2095230e8e14993d398d,f4dd765c12f2ef67f98f3558c282a9cd
136,db576a7d2453575f29eab4bac787b919,cb8acb1dc9821bf74e6ca9068032d623
135,fed33392d3a48aa149a87a38b875ba4a,65cc2c8205a05d7379fa3a6386f710e1
135,82b8a3434904411a9fdc43ca87cee70c,84d2004bf28a2095230e8e14993d398d
134,db576a7d2453575f29eab4bac787b919,4ca82782c5372a547c104929f03fe7a9
132,65cc2c8205a05d7379fa3a6386f710e1,d0cbf1a1aa1726784df15a81ead214f7
131,84d2004bf28a2095230e8e14993d398d,1019c8091693ef5c5f55970346633f92
130,1e48c4420b7073bc11916c6c1de226bb,84d2004bf28a2095230e8e14993d398d
130,db576a7d2453575f29eab4bac787b919,5607fe8879e4fd269e88387e8cb30b7e
129,84d2004bf28a2095230e8e14993d398d,ebb71045453f38676c40deb9864f811d
129,f4dd765c12f2ef67f98f3558c282a9cd,db576a7d2453575f29eab4bac787b919
128,1587965fb4d4b5afe8428a4a024feb0d,65cc2c8205a05d7379fa3a6386f710e1
128,03e0704b5690a2dee1861dc3ad3316c9,65cc2c8205a05d7379fa3a6386f710e1
127,fba9d88164f3e2d9109ee770223212a0,db576a7d2453575f29eab4bac787b919
127,766d856ef1a6b02f93d894415e6bfa0e,84d2004bf28a2095230e8e14993d398d
126,84d2004bf28a2095230e8e14993d398d,2b3bf3eee2475e03885a110e9acaab61
124,db576a7d2453575f29eab4bac787b919,2b3bf3eee2475e03885a110e9acaab61
123,84d2004bf28a2095230e8e14993d398d,91c77393975889bd08f301c9e13a44b7
122,65cc2c8205a05d7379fa3a6386f710e1,8965f76632d7672e7d3cf29c87ecaa0c
121,84d2004bf28a2095230e8e14993d398d,84ddfb34126fc3a48ee38d7044e87276
121,84d2004bf28a2095230e8e14993d398d,95192c98732387165bf8e396c0f2dad2
121,db576a7d2453575f29eab4bac787b919,dc58e3a306451c9d670adcd37004f48f
120,84d2004bf28a2095230e8e14993d398d,46072631582fc240dd2674a7d063b040
119,fba9d88164f3e2d9109ee770223212a0,84d2004bf28a2095230e8e14993d398d
115,db576a7d2453575f29eab4bac787b919,4b86abe48d358ecf194c56c69108433e
114,84d2004bf28a2095230e8e14993d398d,4b86abe48d358ecf194c56c69108433e
111,65cc2c8205a05d7379fa3a6386f710e1,1cd3882394520876dc88d1472aa2a93f
111,84d2004bf28a2095230e8e14993d398d,dc58e3a306451c9d670adcd37004f48f
110,1587965fb4d4b5afe8428a4a024feb0d,84d2004bf28a2095230e8e14993d398d
110,84d2004bf28a2095230e8e14993d398d,58c54802a9fb9526cd0923353a34a7ae
109,84d2004bf28a2095230e8e14993d398d,7fec306d1e665bc9c748b5d2b99a6e97
109,84d2004bf28a2095230e8e14993d398d,f1981e4bd8a0d6d8462016d2fc6276b3
108,d7322ed717dedf1eb4e6e52a37ea7bcd,db576a7d2453575f29eab4bac787b919
108,65cc2c8205a05d7379fa3a6386f710e1,ebd6d2f5d60ff9afaeda1a81fc53e2d0
108,db576a7d2453575f29eab4bac787b919,99adff456950dd9629a5260c4de21858
108,db576a7d2453575f29eab4bac787b919,ea6b2efbdd4255a9f1b3bbc6399b58f4
107,84d2004bf28a2095230e8e14993d398d,a1519de5b5d44b31a01de013b9b51a80
106,65cc2c8205a05d7379fa3a6386f710e1,a58337d1b8c98bf3225186673be3407b
106,65cc2c8205a05d7379fa3a6386f710e1,65d2ea03425887a717c435081cfc5dbb
106,db576a7d2453575f29eab4bac787b919,386854131f58a556343e056f03626e00
106,db576a7d2453575f29eab4bac787b919,d0fb963ff976f9c37fc81fe03c21ea7b
105,84d2004bf28a2095230e8e14993d398d,1cd3882394520876dc88d1472aa2a93f
105,db576a7d2453575f29eab4bac787b919,4dcf435435894a4d0972046fc566af76
104,5d616dd38211ebb5d6ec52986674b6e4,db576a7d2453575f29eab4bac787b919
104,84d2004bf28a2095230e8e14993d398d,d7a84628c025d30f7b2c52c958767e76
104,db576a7d2453575f29eab4bac787b919,7b6982e584636e6a1cda934f1410299c
103,65cc2c8205a05d7379fa3a6386f710e1,883e881bb4d22a7add958f2d6b052c9f
103,db576a7d2453575f29eab4bac787b919,30ba105754346aaf47509089d2287f2a
102,65cc2c8205a05d7379fa3a6386f710e1,6e8404c3b93a9527c8db241a1846599a
101,65cc2c8205a05d7379fa3a6386f710e1,2b3bf3eee2475e03885a110e9acaab61
101,9ac403da7947a183884c18a67d3aa8de,db576a7d2453575f29eab4bac787b919
100,65cc2c8205a05d7379fa3a6386f710e1,afdec7005cc9f14302cd0474fd0f3c96
100,65cc2c8205a05d7379fa3a6386f710e1,8d8818c8e140c64c743113f563cf750f
100,84d2004bf28a2095230e8e14993d398d,ebd6d2f5d60ff9afaeda1a81fc53e2d0
100,db576a7d2453575f29eab4bac787b919,18cdf49ea54eec029238fcc95f76ce41
99,db576a7d2453575f29eab4bac787b919,250b164d84ea39a488422da8500786e6
99,db576a7d2453575f29eab4bac787b919,05c7ac946880ad7eed28166b478c7277
98,db576a7d2453575f29eab4bac787b919,bd4d08cd70f4be1982372107b3b448ef
98,84d2004bf28a2095230e8e14993d398d,18cdf49ea54eec029238fcc95f76ce41
98,65cc2c8205a05d7379fa3a6386f710e1,53c04118df112c13a8c34b38343b9c10
97,84d2004bf28a2095230e8e14993d398d,05c7ac946880ad7eed28166b478c7277
96,db576a7d2453575f29eab4bac787b919,d79c6256b9bdac53a55801a066b70da3
96,84d2004bf28a2095230e8e14993d398d,6e8404c3b93a9527c8db241a1846599a
96,65cc2c8205a05d7379fa3a6386f710e1,7fec306d1e665bc9c748b5d2b99a6e97
95,db576a7d2453575f29eab4bac787b919,88ef51f0bf911e452e8dbb1d807a81ab
93,84d2004bf28a2095230e8e14993d398d,2d95666e2649fcfc6e3af75e09f5adb9
93,65cc2c8205a05d7379fa3a6386f710e1,386854131f58a556343e056f03626e00
92,db576a7d2453575f29eab4bac787b919,f1981e4bd8a0d6d8462016d2fc6276b3
92,db576a7d2453575f29eab4bac787b919,2b0aa0d9e30ea3a55fc271ced8364536
92,84d2004bf28a2095230e8e14993d398d,7ea4e7fcdc6aff2777bd594a3754e02a
92,84d2004bf28a2095230e8e14993d398d,99adff456950dd9629a5260c4de21858
92,08fe2621d8e716b02ec0da35256a998d,db576a7d2453575f29eab4bac787b919
91,db576a7d2453575f29eab4bac787b919,0f3d014eead934bbdbacb62a01dc4831
91,db576a7d2453575f29eab4bac787b919,8d749ea54f6657b0396c204d3148da60
91,db576a7d2453575f29eab4bac787b919,41a60377ba920919939d83326ebee5a1
91,84d2004bf28a2095230e8e14993d398d,6d70cb65d15211726dcce4c0e971e21c
89,84d2004bf28a2095230e8e14993d398d,c8758b517083196f05ac29810b924aca
89,84d2004bf28a2095230e8e14993d398d,2b0aa0d9e30ea3a55fc271ced8364536
87,db576a7d2453575f29eab4bac787b919,a591024321c5e2bdbd23ed35f0574dde
87,db576a7d2453575f29eab4bac787b919,2d579dc29360d8bbfbb4aa541de5afa9
87,84d2004bf28a2095230e8e14993d398d,cb8acb1dc9821bf74e6ca9068032d623
87,84d2004bf28a2095230e8e14993d398d,db1915052d15f7815c8b88e879465a1e
87,65cc2c8205a05d7379fa3a6386f710e1,250b164d84ea39a488422da8500786e6
86,65cc2c8205a05d7379fa3a6386f710e1,58c54802a9fb9526cd0923353a34a7ae
86,65cc2c8205a05d7379fa3a6386f710e1,43dd49b4fdb9bede653e94468ff8df1e
86,65cc2c8205a05d7379fa3a6386f710e1,07cb5f86508f146774a2fac4373a8e50
86,298923c8190045e91288b430794814c4,db576a7d2453575f29eab4bac787b919
85,65cc2c8205a05d7379fa3a6386f710e1,a89cf525e1d9f04d16ce31165e139a4b
84,65cc2c8205a05d7379fa3a6386f710e1,f4dd765c12f2ef67f98f3558c282a9cd
84,65cc2c8205a05d7379fa3a6386f710e1,95192c98732387165bf8e396c0f2dad2
84,65cc2c8205a05d7379fa3a6386f710e1,4b86abe48d358ecf194c56c69108433e
83,db576a7d2453575f29eab4bac787b919,d8700cbd38cc9f30cecb34f0c195b137
83,aa68c75c4a77c87f97fb686b2f068676,db576a7d2453575f29eab4bac787b919
81,31b3b31a1c2f8a370206f111127c0dbd,84d2004bf28a2095230e8e14993d398d
81,84d2004bf28a2095230e8e14993d398d,2d579dc29360d8bbfbb4aa541de5afa9
81,84d2004bf28a2095230e8e14993d398d,9023effe3c16b0477df9b93e26d57e2c
80,db576a7d2453575f29eab4bac787b919,35309226eb45ec366ca86a4329a2b7c3
80,db576a7d2453575f29eab4bac787b919,d8330f857a17c53d217014ee776bfd50
80,db576a7d2453575f29eab4bac787b919,c92a10324374fac681719d63979d00fe
80,84d2004bf28a2095230e8e14993d398d,cd89fef7ffdd490db800357f47722b20
80,84d2004bf28a2095230e8e14993d398d,d2a452edff079ca6980edcf54cc49945
80,65cc2c8205a05d7379fa3a6386f710e1,d8330f857a17c53d217014ee776bfd50
80,f33ba15effa5c10e873bf3842afb46a6,84d2004bf28a2095230e8e14993d398d
79,5d616dd38211ebb5d6ec52986674b6e4,65cc2c8205a05d7379fa3a6386f710e1
79,b8c37e33defde51cf91e1e03e51657da,db576a7d2453575f29eab4bac787b919
78,db576a7d2453575f29eab4bac787b919,773fc3013fec43c958724a25b7dcb360
78,84d2004bf28a2095230e8e14993d398d,8d749ea54f6657b0396c204d3148da60
77,db576a7d2453575f29eab4bac787b919,bc7316929fe1545bf0b98d114ee3ecb8
77,84d2004bf28a2095230e8e14993d398d,0c9ebb2ded806d7ffda75cd0b95eb70c
77,65cc2c8205a05d7379fa3a6386f710e1,84ddfb34126fc3a48ee38d7044e87276
76,84d2004bf28a2095230e8e14993d398d,7ec69dd44416c46745f6edd947b470cd
76,65cc2c8205a05d7379fa3a6386f710e1,d860edd1dd83b36f02ce52bde626c653
75,db576a7d2453575f29eab4bac787b919,335cd1b90bfa4ee70b39d08a4ae0cf2d
75,6d70cb65d15211726dcce4c0e971e21c,db576a7d2453575f29eab4bac787b919
75,84d2004bf28a2095230e8e14993d398d,bd4d08cd70f4be1982372107b3b448ef
74,84d2004bf28a2095230e8e14993d398d,051928341be67dcba03f0e04104d9047
74,65cc2c8205a05d7379fa3a6386f710e1,18cdf49ea54eec029238fcc95f76ce41
74,65cc2c8205a05d7379fa3a6386f710e1,05c7ac946880ad7eed28166b478c7277
74,db576a7d2453575f29eab4bac787b919,093b60fd0557804c8ba0cbf1453da22f
74,db576a7d2453575f29eab4bac787b919,aac933717a429f57c6ca58f32975c597
74,db576a7d2453575f29eab4bac787b919,31857b449c407203749ae32dd0e7d64a
74,db576a7d2453575f29eab4bac787b919,c6335734dbc0b1ded766421cfc611750
73,84d2004bf28a2095230e8e14993d398d,a34bacf839b923770b2c360eefa26748
73,84d2004bf28a2095230e8e14993d398d,250b164d84ea39a488422da8500786e6
73,65cc2c8205a05d7379fa3a6386f710e1,e17184bcb70dcf3942c54e0b537ffc6d
73,65cc2c8205a05d7379fa3a6386f710e1,8d749ea54f6657b0396c204d3148da60
73,65cc2c8205a05d7379fa3a6386f710e1,0c9ebb2ded806d7ffda75cd0b95eb70c
73,65cc2c8205a05d7379fa3a6386f710e1,de6b1cf3fb0a3aa1244d30f7b8c29c41
73,db576a7d2453575f29eab4bac787b919,4ac778418206cc85ac960d5b9134bf74
73,db576a7d2453575f29eab4bac787b919,109d2dd3608f669ca17920c511c2a41e
72,db576a7d2453575f29eab4bac787b919,5cbdfd0dfa22a3fca7266376887f549b
72,65cc2c8205a05d7379fa3a6386f710e1,4dcf435435894a4d0972046fc566af76
71,84d2004bf28a2095230e8e14993d398d,d860edd1dd83b36f02ce52bde626c653
71,65cc2c8205a05d7379fa3a6386f710e1,051928341be67dcba03f0e04104d9047
71,65cc2c8205a05d7379fa3a6386f710e1,f1981e4bd8a0d6d8462016d2fc6276b3
71,db576a7d2453575f29eab4bac787b919,43c656628a4a479e108ed86f7a28a010
70,84d2004bf28a2095230e8e14993d398d,30ba105754346aaf47509089d2287f2a
70,84d2004bf28a2095230e8e14993d398d,ea6b2efbdd4255a9f1b3bbc6399b58f4
70,84d2004bf28a2095230e8e14993d398d,06b1338ba02add2b5d2da67663b19ebe
70,ce5140df15d046a66883807d18d0264b,84d2004bf28a2095230e8e14993d398d
70,65cc2c8205a05d7379fa3a6386f710e1,9f62b8625f914a002496335037e9ad97
70,65cc2c8205a05d7379fa3a6386f710e1,dc58e3a306451c9d670adcd37004f48f
70,db576a7d2453575f29eab4bac787b919,07cb5f86508f146774a2fac4373a8e50
70,db576a7d2453575f29eab4bac787b919,3366297a637d4a3a358dfc6faad2fcf5
70,db576a7d2453575f29eab4bac787b919,d7a84628c025d30f7b2c52c958767e76
69,bdb106a0560c4e46ccc488ef010af787,db576a7d2453575f29eab4bac787b919
69,84d2004bf28a2095230e8e14993d398d,a591024321c5e2bdbd23ed35f0574dde
69,84d2004bf28a2095230e8e14993d398d,5607fe8879e4fd269e88387e8cb30b7e
67,db576a7d2453575f29eab4bac787b919,d2a452edff079ca6980edcf54cc49945
67,db576a7d2453575f29eab4bac787b919,2f4ccb0f7a84f335affb418aee08a6df
67,84d2004bf28a2095230e8e14993d398d,a2137a2ae8e39b5002a3f8909ecb88fe
67,84d2004bf28a2095230e8e14993d398d,a501bebf79d570651ff601788ea9d16d
67,84d2004bf28a2095230e8e14993d398d,de6b1cf3fb0a3aa1244d30f7b8c29c41
67,65cc2c8205a05d7379fa3a6386f710e1,6fe6a8a6e6cb710584efc4af0c34ce50
66,db576a7d2453575f29eab4bac787b919,a89cf525e1d9f04d16ce31165e139a4b
66,84d2004bf28a2095230e8e14993d398d,5055cbf43fac3f7e2336b27310f0b9ef
66,65cc2c8205a05d7379fa3a6386f710e1,2b0aa0d9e30ea3a55fc271ced8364536
66,65cc2c8205a05d7379fa3a6386f710e1,bd4d08cd70f4be1982372107b3b448ef
66,65cc2c8205a05d7379fa3a6386f710e1,5607fe8879e4fd269e88387e8cb30b7e
66,65cc2c8205a05d7379fa3a6386f710e1,20b5e1cf8694af7a3c1ba4a87f073021
66,03e0704b5690a2dee1861dc3ad3316c9,84d2004bf28a2095230e8e14993d398d
65,db576a7d2453575f29eab4bac787b919,296472c9542ad4d4788d543508116cbc
65,84d2004bf28a2095230e8e14993d398d,2bd235c31c97855b7ef2dc8b414779af
65,84d2004bf28a2095230e8e14993d398d,5a01f0597ac4bdf35c24846734ee9a76
65,65cc2c8205a05d7379fa3a6386f710e1,ea6b2efbdd4255a9f1b3bbc6399b58f4
64,db576a7d2453575f29eab4bac787b919,5cce8dede893813f879b873962fb669f
64,db576a7d2453575f29eab4bac787b919,0189caa552598b845b29b17a427692d1
64,db576a7d2453575f29eab4bac787b919,7ea4e7fcdc6aff2777bd594a3754e02a
64,db576a7d2453575f29eab4bac787b919,f998fe2862e4dbab7e4d18de41d02d3b
64,db576a7d2453575f29eab4bac787b919,db1915052d15f7815c8b88e879465a1e
64,db576a7d2453575f29eab4bac787b919,049671e28a386427e432b3370a22aae4
63,db576a7d2453575f29eab4bac787b919,ae3f58a127f6c1f12c4942432d1f246a
63,84d2004bf28a2095230e8e14993d398d,4dcf435435894a4d0972046fc566af76
63,84d2004bf28a2095230e8e14993d398d,386854131f58a556343e056f03626e00
63,65cc2c8205a05d7379fa3a6386f710e1,bdb106a0560c4e46ccc488ef010af787
62,db576a7d2453575f29eab4bac787b919,0c9ebb2ded806d7ffda75cd0b95eb70c
62,db576a7d2453575f29eab4bac787b919,de6b1cf3fb0a3aa1244d30f7b8c29c41
62,db576a7d2453575f29eab4bac787b919,2d95666e2649fcfc6e3af75e09f5adb9
62,db576a7d2453575f29eab4bac787b919,487129304eca93e3646dd0c7dd441bf5
62,84d2004bf28a2095230e8e14993d398d,6fe6a8a6e6cb710584efc4af0c34ce50
62,65cc2c8205a05d7379fa3a6386f710e1,30ba105754346aaf47509089d2287f2a
62,d7322ed717dedf1eb4e6e52a37ea7bcd,84d2004bf28a2095230e8e14993d398d
61,db576a7d2453575f29eab4bac787b919,9023effe3c16b0477df9b93e26d57e2c
61,db576a7d2453575f29eab4bac787b919,1c63926ebcabda26b5cdb31b5cc91efb
61,db576a7d2453575f29eab4bac787b919,c731077c04035ac9e92a3706288db18f
61,84d2004bf28a2095230e8e14993d398d,a084f26f690dbc23a52e67027693f2b2
61,84d2004bf28a2095230e8e14993d398d,296472c9542ad4d4788d543508116cbc
61,65cc2c8205a05d7379fa3a6386f710e1,335cd1b90bfa4ee70b39d08a4ae0cf2d
60,65cc2c8205a05d7379fa3a6386f710e1,ce5140df15d046a66883807d18d0264b
59,db576a7d2453575f29eab4bac787b919,8c00dee24c9878fea090ed070b44f1ab
59,84d2004bf28a2095230e8e14993d398d,56a8da1d3bcb2e9b334a778be5b1d781
59,84d2004bf28a2095230e8e14993d398d,c92a10324374fac681719d63979d00fe
59,84d2004bf28a2095230e8e14993d398d,0cdf61037d7053ca59347ab230818335
